,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,GOOGL,TSLA,^GSPC,^IXIC,AAPL,AMZN,GOOGL,TSLA,^GSPC,^IXIC,AAPL,AMZN,GOOGL,TSLA,^GSPC,^IXIC,AAPL,AMZN,GOOGL,TSLA,^GSPC,^IXIC,AAPL,AMZN,GOOGL,TSLA,^GSPC,^IXIC,AAPL,AMZN,GOOGL,TSLA,^GSPC,^IXIC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15,171.8379669189453,111.19999694824219,116.51000213623047,166.35000610351562,4136.27978515625,12365.2099609375,172.07000732421875,111.19999694824219,116.51000213623047,166.35000610351562,4136.27978515625,12365.2099609375,173.2100067138672,112.29000091552734,118.4800033569336,169.75999450683594,4141.25,12376.400390625,171.47000122070312,109.25,116.01000213623047,164.5500030517578,4110.27001953125,12263.349609375,173.16000366210938,111.1500015258789,116.11000061035156,167.66000366210938,4126.64990234375,12301.169921875,37266700,53011100,36266800,105592500,3562170000,3979290000
2023-05-16,171.8379669189453,113.4000015258789,119.51000213623047,166.52000427246094,4109.89990234375,12343.0498046875,172.07000732421875,113.4000015258789,119.51000213623047,166.52000427246094,4109.89990234375,12343.0498046875,173.13999938964844,114.79000091552734,120.75,169.52000427246094,4135.5400390625,12403.8095703125,171.8000030517578,111.05000305175781,116.43000030517578,164.35000610351562,4109.85986328125,12324.51953125,171.99000549316406,111.05000305175781,116.48999786376953,165.64999389648438,4127.9501953125,12327.0498046875,42110300,71472900,45035600,98288800,3654200000,4067510000
2023-05-17,172.45712280273438,115.5,120.83999633789062,173.86000061035156,4158.77001953125,12500.5703125,172.69000244140625,115.5,120.83999633789062,173.86000061035156,4158.77001953125,12500.5703125,172.92999267578125,115.83000183105469,121.66999816894531,174.5,4164.669921875,12514.0703125,170.4199981689453,114.22000122070312,118.88999938964844,167.19000244140625,4113.6201171875,12335.01953125,171.7100067138672,114.88999938964844,119.61000061035156,168.41000366210938,4122.85009765625,12388.580078125,57951600,65655200,33323600,125473600,4039080000,4501820000
2023-05-18,174.81393432617188,118.1500015258789,122.83000183105469,176.88999938964844,4198.0498046875,12688.83984375,175.0500030517578,118.1500015258789,122.83000183105469,176.88999938964844,4198.0498046875,12688.83984375,175.24000549316406,118.5999984741211,123.30999755859375,177.05999755859375,4202.2001953125,12698.5,172.5800018310547,116.33999633789062,120.83000183105469,172.4499969482422,4153.5,12512.259765625,173.0,116.69000244140625,120.94999694824219,174.22000122070312,4157.68017578125,12513.8701171875,65496700,73174100,35234200,109520300,3980500000,4532890000
2023-05-19,174.92379760742188,116.25,122.76000213623047,180.13999938964844,4191.97998046875,12657.900390625,175.16000366210938,116.25,122.76000213623047,180.13999938964844,4191.97998046875,12657.900390625,176.38999938964844,118.30999755859375,125.97000122070312,181.9499969482422,4212.91015625,12731.73046875,174.94000244140625,115.69999694824219,122.1500015258789,176.30999755859375,4180.2001953125,12624.0595703125,176.38999938964844,118.16000366210938,123.55000305175781,177.1699981689453,4204.14990234375,12709.4599609375,55772400,54990200,41330300,136024200,4041900000,3935780000
2023-05-22,173.96507263183594,115.01000213623047,125.05000305175781,188.8699951171875,4192.6298828125,12720.7802734375,174.1999969482422,115.01000213623047,125.05000305175781,188.8699951171875,4192.6298828125,12720.7802734375,174.7100067138672,116.7699966430664,126.43000030517578,189.32000732421875,4209.22021484375,12756.23046875,173.4499969482422,114.25,122.73999786376953,180.11000061035156,4179.68017578125,12655.259765625,173.97999572753906,116.7699966430664,122.94000244140625,180.6999969482422,4190.77978515625,12664.4404296875,43570900,70741100,35253000,132001400,3728520000,4278920000
2023-05-23,171.32864379882812,114.98999786376953,122.55999755859375,185.77000427246094,4145.580078125,12560.25,171.55999755859375,114.98999786376953,122.55999755859375,185.77000427246094,4145.580078125,12560.25,173.3800048828125,117.13999938964844,124.62999725341797,192.9600067138672,4185.68017578125,12709.740234375,171.27999877929688,113.77999877929688,122.20999908447266,185.25999450683594,4142.5400390625,12554.4296875,173.1300048828125,114.2699966430664,124.16000366210938,186.1999969482422,4176.7998046875,12652.8798828125,50747300,67576300,34046300,156952100,4155320000,4347440000
2023-05-24,171.60826110839844,116.75,120.9000015258789,182.89999389648438,4115.240234375,12484.16015625,171.83999633789062,116.75,120.9000015258789,182.89999389648438,4115.240234375,12484.16015625,172.4199981689453,117.33999633789062,121.91000366210938,184.22000122070312,4132.9599609375,12529.6298828125,170.52000427246094,115.0199966430664,119.86000061035156,178.22000122070312,4103.97998046875,12415.849609375,171.08999633789062,115.3499984741211,121.12000274658203,182.22999572753906,4132.9599609375,12481.8896484375,45143500,63487900,34182600,137605100,3739160000,4088270000
2023-05-25,172.7567138671875,115.0,123.4800033569336,184.47000122070312,4151.27978515625,12698.08984375,172.99000549316406,115.0,123.4800033569336,184.47000122070312,4151.27978515625,12698.08984375,173.89999389648438,116.87000274658203,125.31999969482422,186.77999877929688,4165.740234375,12736.919921875,171.69000244140625,114.30999755859375,121.95999908447266,180.5800018310547,4129.72998046875,12604.8896484375,172.41000366210938,116.62999725341797,124.5199966430664,186.5399932861328,4155.7099609375,12706.4404296875,56058300,66496700,42317000,96870700,4147760000,4651640000
2023-05-26,175.19342041015625,120.11000061035156,124.61000061035156,193.1699981689453,4205.4501953125,12975.6904296875,175.42999267578125,120.11000061035156,124.61000061035156,193.1699981689453,4205.4501953125,12975.6904296875,175.77000427246094,121.5,125.26000213623047,198.60000610351562,4212.8701171875,13001.91015625,173.11000061035156,116.0199966430664,122.44999694824219,184.52999877929688,4156.16015625,12729.740234375,173.32000732421875,116.04000091552734,123.16999816894531,184.6199951171875,4156.16015625,12736.419921875,54835000,96779900,35635900,162061500,3715460000,4434070000
2023-05-30,177.06089782714844,121.66000366210938,123.66999816894531,201.16000366210938,4205.52001953125,13017.4296875,177.3000030517578,121.66000366210938,123.66999816894531,201.16000366210938,4205.52001953125,13017.4296875,178.99000549316406,122.91999816894531,125.66000366210938,204.47999572753906,4231.10009765625,13154.2900390625,176.57000732421875,119.86000061035156,122.0,197.52999877929688,4192.18017578125,12968.1201171875,176.9600067138672,122.37000274658203,125.63999938964844,200.10000610351562,4226.7099609375,13109.099609375,55964400,64314800,35076700,128818700,4228510000,4843470000
2023-05-31,177.01097106933594,120.58000183105469,122.87000274658203,203.92999267578125,4179.830078125,12935.2900390625,177.25,120.58000183105469,122.87000274658203,203.92999267578125,4179.830078125,12935.2900390625,179.35000610351562,122.04000091552734,124.05999755859375,203.9499969482422,4195.43994140625,13029.080078125,176.75999450683594,119.16999816894531,122.5,195.1199951171875,4166.14990234375,12889.3701171875,177.3300018310547,121.44999694824219,122.75,199.77999877929688,4190.740234375,12968.3798828125,99625300,72800800,37325800,150711700,5980670000,5905760000
2023-06-01,179.84713745117188,122.7699966430664,123.72000122070312,207.52000427246094,4221.02001953125,13100.98046875,180.08999633789062,122.7699966430664,123.72000122070312,207.52000427246094,4221.02001953125,13100.98046875,180.1199951171875,123.48999786376953,124.41999816894531,209.8000030517578,4232.43017578125,13141.830078125,176.92999267578125,119.93000030517578,122.62000274658203,199.3699951171875,4171.64013671875,12903.6298828125,177.6999969482422,120.69000244140625,122.81999969482422,202.58999633789062,4183.02978515625,12944.4599609375,68901800,54375100,30772700,148029900,4391860000,4610310000
2023-06-02,180.7059783935547,124.25,124.66999816894531,213.97000122070312,4282.3701171875,13240.76953125,180.9499969482422,124.25,124.66999816894531,213.97000122070312,4282.3701171875,13240.76953125,181.77999877929688,126.38999938964844,126.1500015258789,217.25,4290.669921875,13256.2099609375,179.25999450683594,124.0199966430664,123.76000213623047,209.75,4241.009765625,13125.8603515625,181.02999877929688,124.91999816894531,123.98999786376953,210.14999389648438,4241.009765625,13190.48046875,61945900,61215000,26963100,164129000,4454200000,4426760000
2023-06-05,179.33782958984375,125.30000305175781,126.01000213623047,217.61000061035156,4273.7900390625,13229.4296875,179.5800018310547,125.30000305175781,126.01000213623047,217.61000061035156,4273.7900390625,13229.4296875,184.9499969482422,125.80000305175781,127.43000030517578,221.2899932861328,4299.27978515625,13330.650390625,178.0399932861328,123.02999877929688,123.83999633789062,214.52000427246094,4266.81982421875,13194.9501953125,182.6300048828125,123.36000061035156,124.01000213623047,217.8000030517578,4282.990234375,13238.48046875,121946500,47950100,32305500,151143100,3813290000,4344280000
2023-06-06,178.9683380126953,126.61000061035156,127.30999755859375,221.30999755859375,4283.85009765625,13276.419921875,179.2100067138672,126.61000061035156,127.30999755859375,221.30999755859375,4283.85009765625,13276.419921875,180.1199951171875,127.4000015258789,128.2899932861328,221.91000366210938,4288.330078125,13306.2099609375,177.42999267578125,125.0,125.36000061035156,212.52999877929688,4263.08984375,13165.650390625,179.97000122070312,125.06999969482422,126.01000213623047,216.13999938964844,4271.33984375,13199.58984375,64848400,45695200,26638300,146911600,3996560000,4810910000
2023-06-07,177.5802001953125,121.2300033569336,122.5,224.57000732421875,4267.52001953125,13104.900390625,177.82000732421875,121.2300033569336,122.5,224.57000732421875,4267.52001953125,13104.900390625,181.2100067138672,127.37000274658203,129.0399932861328,230.8300018310547,4299.18994140625,13361.900390625,177.32000732421875,120.62999725341797,122.12000274658203,223.1999969482422,4263.9599609375,13089.48046875,178.44000244140625,127.01000213623047,126.97000122070312,228.0,4285.47021484375,13295.259765625,61944600,95663300,52539000,185710800,4537800000,5270600000
2023-06-08,180.3264923095703,124.25,122.13999938964844,234.86000061035156,4293.93017578125,13238.51953125,180.57000732421875,124.25,122.13999938964844,234.86000061035156,4293.93017578125,13238.51953125,180.83999633789062,125.62999725341797,123.2300033569336,235.22999572753906,4298.009765625,13248.599609375,177.4600067138672,122.26000213623047,121.23999786376953,223.00999450683594,4261.06982421875,13101.1796875,177.89999389648438,123.01000213623047,122.2300033569336,224.22000122070312,4268.68994140625,13113.26953125,50214900,62159300,29389200,164489700,3826740000,4280160000
2023-06-09,180.71597290039062,123.43000030517578,122.2300033569336,244.39999389648438,4298.85986328125,13259.1396484375,180.9600067138672,123.43000030517578,122.2300033569336,244.39999389648438,4298.85986328125,13259.1396484375,182.22999572753906,125.80000305175781,123.76000213623047,252.4199981689453,4322.6201171875,13385.9501953125,180.6300048828125,123.19000244140625,121.91000366210938,242.02000427246094,4291.7001953125,13229.330078125,181.5,124.08000183105469,122.25,249.07000732421875,4304.8798828125,13312.3896484375,48870700,51330000,23762500,199882300,3786510000,4412710000
2023-06-12,183.54214477539062,126.56999969482422,123.63999938964844,249.8300018310547,4338.93017578125,13461.919921875,183.7899932861328,126.56999969482422,123.63999938964844,249.8300018310547,4338.93017578125,13461.919921875,183.88999938964844,126.77999877929688,124.05000305175781,250.97000122070312,4340.1298828125,13465.91015625,180.97000122070312,123.52999877929688,121.66000366210938,244.58999633789062,4304.3701171875,13302.580078125,181.27000427246094,124.0199966430664,122.79000091552734,247.94000244140625,4308.31982421875,13326.3701171875,54274900,51338000,28306400,150337900,3945670000,4722680000
2023-06-13,183.0627899169922,126.66000366210938,123.83000183105469,258.7099914550781,4369.009765625,13573.3203125,183.30999755859375,126.66000366210938,123.83000183105469,258.7099914550781,4369.009765625,13573.3203125,184.14999389648438,128.41000366210938,125.16000366210938,259.67999267578125,4375.3701171875,13594.400390625,182.44000244140625,125.18000030517578,123.18000030517578,251.33999633789062,4349.31005859375,13473.1904296875,182.8000030517578,128.1199951171875,124.9800033569336,253.50999450683594,4352.60986328125,13566.5302734375,54929100,50564800,22278300,162384300,4275400000,5522100000
2023-06-14,183.70193481445312,126.41999816894531,123.66999816894531,256.7900085449219,4372.58984375,13626.48046875,183.9499969482422,126.41999816894531,123.66999816894531,256.7900085449219,4372.58984375,13626.48046875,184.38999938964844,126.94999694824219,124.05000305175781,261.57000732421875,4391.81982421875,13661.740234375,182.02000427246094,124.12000274658203,121.44999694824219,250.5,4337.85009765625,13455.990234375,183.3699951171875,126.69999694824219,123.0999984741211,260.1700134277344,4366.2900390625,13570.5595703125,57462900,52422500,30592300,170575500,4252110000,5772550000
2023-06-15,185.7591552734375,127.11000061035156,125.08999633789062,255.89999389648438,4425.83984375,13782.8203125,186.00999450683594,127.11000061035156,125.08999633789062,255.89999389648438,4425.83984375,13782.8203125,186.52000427246094,127.69000244140625,125.45999908447266,258.95001220703125,4439.2001953125,13828.169921875,183.77999877929688,124.31999969482422,122.4000015258789,247.2899932861328,4362.60009765625,13561.3701171875,183.9600067138672,125.20999908447266,123.13999938964844,248.39999389648438,4365.330078125,13572.8798828125,65433200,60458500,35246300,160171200,4176690000,5667520000
2023-06-16,184.67062377929688,125.48999786376953,123.52999877929688,260.5400085449219,4409.58984375,13689.5703125,184.9199981689453,125.48999786376953,123.52999877929688,260.5400085449219,4409.58984375,13689.5703125,186.99000549316406,127.9000015258789,126.11000061035156,263.6000061035156,4448.47021484375,13864.0595703125,184.27000427246094,125.30000305175781,123.27999877929688,257.2099914550781,4407.43994140625,13680.9501953125,186.72999572753906,127.70999908447266,125.93000030517578,258.9200134277344,4440.9501953125,13859.0703125,101235600,84188100,45514000,167563700,6848600000,8076530000
2023-06-20,184.760498046875,125.77999877929688,123.0999984741211,274.45001220703125,4388.7099609375,13667.2900390625,185.00999450683594,125.77999877929688,123.0999984741211,274.45001220703125,4388.7099609375,13667.2900390625,186.10000610351562,127.25,124.56999969482422,274.75,4400.14990234375,13711.1796875,184.41000366210938,124.5,122.13999938964844,261.1199951171875,4367.18994140625,13561.83984375,184.41000366210938,124.97000122070312,122.93000030517578,261.5,4396.10986328125,13642.2900390625,49799100,56930100,26097500,165611200,4055790000,5237710000
2023-06-21,183.71192932128906,124.83000183105469,120.55000305175781,259.4599914550781,4365.68994140625,13502.2001953125,183.9600067138672,124.83000183105469,120.55000305175781,259.4599914550781,4365.68994140625,13502.2001953125,185.41000366210938,126.7300033569336,122.66000366210938,276.989990234375,4386.22021484375,13638.5703125,182.58999633789062,123.8499984741211,120.0999984741211,257.7799987792969,4360.14013671875,13460.9404296875,184.89999389648438,125.63999938964844,122.4000015258789,275.1300048828125,4380.009765625,13620.8701171875,49515700,52137700,30306300,211797100,3709330000,5194640000
2023-06-22,186.74781799316406,130.14999389648438,123.1500015258789,264.6099853515625,4381.89013671875,13630.6103515625,187.0,130.14999389648438,123.1500015258789,264.6099853515625,4381.89013671875,13630.6103515625,187.0500030517578,130.3300018310547,123.23999786376953,265.0,4382.25,13631.849609375,183.6699981689453,125.13999938964844,118.83000183105469,248.25,4351.81982421875,13441.5595703125,183.74000549316406,125.30999755859375,120.0,250.77000427246094,4355.39990234375,13443.41015625,51245300,90354600,26952200,166875900,3511000000,4499550000
2023-06-23,186.42823791503906,129.3300018310547,122.33999633789062,256.6000061035156,4348.330078125,13492.51953125,186.67999267578125,129.3300018310547,122.33999633789062,256.6000061035156,4348.330078125,13492.51953125,187.55999755859375,130.83999633789062,122.79000091552734,262.45001220703125,4366.5498046875,13572.1904296875,185.00999450683594,128.27999877929688,121.05999755859375,252.8000030517578,4341.33984375,13442.650390625,185.5500030517578,129.11000061035156,121.37999725341797,259.2900085449219,4354.169921875,13484.099609375,53079300,71855200,34885300,176584100,6053620000,7734500000
2023-06-26,185.02015686035156,127.33000183105469,118.33999633789062,241.0500030517578,4328.81982421875,13335.7802734375,185.27000427246094,127.33000183105469,118.33999633789062,241.0500030517578,4328.81982421875,13335.7802734375,188.0500030517578,131.49000549316406,122.0,258.3699951171875,4362.06005859375,13573.5703125,185.22999572753906,127.0999984741211,118.2699966430664,240.6999969482422,4328.080078125,13334.419921875,186.8300018310547,129.3300018310547,120.76000213623047,250.07000732421875,4344.83984375,13468.740234375,48088700,59989300,33969900,179990600,3415030000,4430600000
2023-06-27,187.80638122558594,129.17999267578125,118.33000183105469,250.2100067138672,4378.41015625,13555.669921875,188.05999755859375,129.17999267578125,118.33000183105469,250.2100067138672,4378.41015625,13555.669921875,188.38999938964844,130.08999633789062,119.08000183105469,250.38999938964844,4384.419921875,13578.7998046875,185.6699981689453,127.55000305175781,116.0999984741211,240.85000610351562,4335.0,13366.9697265625,185.88999938964844,128.6300048828125,117.08000183105469,243.24000549316406,4337.35986328125,13389.25,50730800,46801000,39535900,164968200,3573500000,5053660000
2023-06-28,188.99478149414062,129.0399932861328,120.18000030517578,256.239990234375,4376.85986328125,13591.75,189.25,129.0399932861328,120.18000030517578,256.239990234375,4376.85986328125,13591.75,189.89999389648438,131.47999572753906,120.38999938964844,259.8800048828125,4390.35009765625,13654.1396484375,187.60000610351562,128.44000244140625,116.8499984741211,248.88999938964844,4360.22021484375,13495.73046875,187.92999267578125,128.94000244140625,117.08999633789062,249.6999969482422,4367.47998046875,13506.01953125,51216800,52149500,27091400,159770800,3739330000,4533270000
2023-06-29,189.33432006835938,127.9000015258789,119.0999984741211,257.5,4396.43994140625,13591.330078125,189.58999633789062,127.9000015258789,119.0999984741211,257.5,4396.43994140625,13591.330078125,190.07000732421875,129.25999450683594,120.05999755859375,260.739990234375,4398.39013671875,13618.5302734375,188.94000244140625,127.26000213623047,118.30000305175781,253.61000061035156,4371.97021484375,13540.259765625,189.0800018310547,128.77000427246094,119.23999786376953,258.0299987792969,4374.93994140625,13592.3603515625,46347300,40761000,24090900,131283400,3696660000,4388140000
2023-06-30,193.7084197998047,130.36000061035156,119.69999694824219,261.7699890136719,4450.3798828125,13787.919921875,193.97000122070312,130.36000061035156,119.69999694824219,261.7699890136719,4450.3798828125,13787.919921875,194.47999572753906,131.25,121.08000183105469,264.45001220703125,4458.47998046875,13816.6796875,191.25999450683594,128.9499969482422,119.69000244140625,259.8900146484375,4422.43994140625,13716.16015625,191.6300048828125,129.47000122070312,120.16999816894531,260.6000061035156,4422.43994140625,13719.98046875,85069600,54310500,29519700,112267600,3923450000,4661120000
2023-07-03,192.20046997070312,130.22000122070312,119.9000015258789,279.82000732421875,4455.58984375,13816.76953125,192.4600067138672,130.22000122070312,119.9000015258789,279.82000732421875,4455.58984375,13816.76953125,193.8800048828125,131.85000610351562,120.19000244140625,284.25,4456.4599609375,13839.08984375,191.75999450683594,130.07000732421875,118.81999969482422,275.1099853515625,4442.2900390625,13773.41015625,193.77999877929688,130.82000732421875,119.23999786376953,276.489990234375,4450.47998046875,13798.7001953125,31458200,28264800,14467900,119685900,2034280000,2902300000
2023-07-05,191.0719757080078,130.3800048828125,121.75,282.4800109863281,4446.81982421875,13791.650390625,191.3300018310547,130.3800048828125,121.75,282.4800109863281,4446.81982421875,13791.650390625,192.97999572753906,131.39999389648438,122.61000061035156,283.8500061035156,4454.06005859375,13844.5,190.6199951171875,129.63999938964844,119.2300033569336,277.6000061035156,4436.60986328125,13764.25,191.57000732421875,130.24000549316406,119.23999786376953,278.82000732421875,4442.0400390625,13772.099609375,46920300,35895400,27584800,131530900,3482620000,5339340000
2023-07-06,191.55133056640625,128.36000061035156,120.11000061035156,276.5400085449219,4411.58984375,13679.0400390625,191.80999755859375,128.36000061035156,120.11000061035156,276.5400085449219,4411.58984375,13679.0400390625,192.02000427246094,128.72999572753906,120.30000305175781,279.9700012207031,4422.6201171875,13689.51953125,189.1999969482422,127.37000274658203,118.4000015258789,272.8800048828125,4385.0498046875,13567.25,189.83999633789062,128.25,119.80000305175781,278.0899963378906,4422.6201171875,13653.169921875,45094300,40639900,24745200,120332100,3682020000,6113080000
2023-07-07,190.4228515625,129.77999877929688,119.4800033569336,274.42999267578125,4398.9501953125,13660.7197265625,190.67999267578125,129.77999877929688,119.4800033569336,274.42999267578125,4398.9501953125,13660.7197265625,192.6699981689453,130.97000122070312,121.05000305175781,280.7799987792969,4440.39013671875,13804.509765625,190.24000549316406,128.1300048828125,119.4000015258789,273.7699890136719,4397.39990234375,13656.73046875,191.41000366210938,128.58999633789062,120.0999984741211,278.42999267578125,4404.5400390625,13668.0703125,46778000,41928700,21692600,113602000,3630480000,5098120000
2023-07-10,188.35565185546875,127.12999725341797,116.44999694824219,269.6099853515625,4409.52978515625,13685.48046875,188.61000061035156,127.12999725341797,116.44999694824219,269.6099853515625,4409.52978515625,13685.48046875,189.99000549316406,129.27999877929688,118.30999755859375,277.5199890136719,4412.60009765625,13692.41015625,187.0399932861328,125.91999816894531,116.13999938964844,265.1000061035156,4389.919921875,13584.8701171875,189.25999450683594,129.07000732421875,118.30000305175781,276.4700012207031,4394.22998046875,13645.3701171875,59922200,61889300,35315200,119425400,3429600000,5275390000
2023-07-11,187.8263702392578,128.77999877929688,117.13999938964844,269.7900085449219,4439.259765625,13760.7001953125,188.0800018310547,128.77999877929688,117.13999938964844,269.7900085449219,4439.259765625,13760.7001953125,189.3000030517578,129.77000427246094,117.70999908447266,270.8999938964844,4443.64013671875,13774.830078125,186.60000610351562,127.3499984741211,115.3499984741211,266.3699951171875,4408.4599609375,13643.3203125,189.16000366210938,127.75,116.29000091552734,268.6499938964844,4415.5498046875,13709.8095703125,46638100,49951500,23078800,91972400,3624220000,4840950000
2023-07-12,189.5140838623047,130.8000030517578,118.93000030517578,271.989990234375,4472.16015625,13918.9599609375,189.77000427246094,130.8000030517578,118.93000030517578,271.989990234375,4472.16015625,13918.9599609375,191.6999969482422,131.25999450683594,120.33000183105469,276.5199890136719,4488.33984375,13963.4501953125,188.47000122070312,128.8300018310547,118.41000366210938,271.4599914550781,4463.22998046875,13842.1298828125,189.67999267578125,130.30999755859375,118.80000305175781,276.3299865722656,4467.68994140625,13915.6396484375,60750200,54022800,30404400,95672100,3920290000,5230620000
2023-07-13,190.2830352783203,134.3000030517578,124.54000091552734,277.8999938964844,4510.0400390625,14138.5703125,190.5399932861328,134.3000030517578,124.54000091552734,277.8999938964844,4510.0400390625,14138.5703125,191.19000244140625,134.6699981689453,124.83000183105469,279.45001220703125,4517.3798828125,14163.7998046875,189.77999877929688,132.7100067138672,120.44999694824219,270.6000061035156,4489.35986328125,14012.240234375,190.5,134.0399932861328,120.93000030517578,274.5899963378906,4491.5,14021.150390625,41342300,61170900,44297900,112681500,3839530000,5183560000
2023-07-14,190.43284606933594,134.67999267578125,125.41999816894531,281.3800048828125,4505.419921875,14113.7001953125,190.69000244140625,134.67999267578125,125.41999816894531,281.3800048828125,4505.419921875,14113.7001953125,191.17999267578125,136.64999389648438,126.77999877929688,285.29998779296875,4527.759765625,14232.1103515625,189.6300048828125,134.05999755859375,123.48999786376953,276.30999755859375,4499.56005859375,14081.9599609375,190.22999572753906,134.05999755859375,124.80000305175781,277.010009765625,4514.60986328125,14166.66015625,41573900,54388100,33266800,119771100,3647450000,5366890000
2023-07-17,193.7283935546875,133.55999755859375,124.6500015258789,290.3800048828125,4522.7900390625,14244.9501953125,193.99000549316406,133.55999755859375,124.6500015258789,290.3800048828125,4522.7900390625,14244.9501953125,194.32000732421875,135.6199951171875,127.0999984741211,292.2300109863281,4532.85009765625,14274.41015625,191.80999755859375,133.2100067138672,124.19999694824219,283.57000732421875,4504.89990234375,14138.009765625,191.89999389648438,134.55999755859375,125.94000244140625,286.6300048828125,4508.85986328125,14149.919921875,50520200,48450200,25716200,131569600,3538240000,4593160000
2023-07-18,193.46873474121094,132.8300018310547,123.76000213623047,293.3399963378906,4554.97998046875,14353.6396484375,193.72999572753906,132.8300018310547,123.76000213623047,293.3399963378906,4554.97998046875,14353.6396484375,194.3300018310547,133.86000061035156,124.68000030517578,295.260009765625,4562.2998046875,14396.6904296875,192.4199981689453,131.35000610351562,122.95999908447266,286.010009765625,4514.58984375,14176.1103515625,193.35000610351562,132.7100067138672,124.5999984741211,290.1499938964844,4521.77978515625,14212.25,48353800,54969100,26226400,112434700,4090010000,4824070000
2023-07-19,194.83689880371094,135.36000061035156,122.02999877929688,291.260009765625,4565.72021484375,14358.01953125,195.10000610351562,135.36000061035156,122.02999877929688,291.260009765625,4565.72021484375,14358.01953125,198.22999572753906,135.99000549316406,125.18000030517578,299.2900085449219,4578.43017578125,14446.5498046875,192.64999389648438,132.52999877929688,121.80000305175781,289.5199890136719,4557.47998046875,14317.08984375,193.10000610351562,133.38999938964844,124.5999984741211,296.0400085449219,4563.8701171875,14398.5302734375,80507300,54531000,37224000,142355400,4115670000,5112420000
2023-07-20,192.8695526123047,129.9600067138672,119.19999694824219,262.8999938964844,4534.8701171875,14063.3095703125,193.1300048828125,129.9600067138672,119.19999694824219,262.8999938964844,4534.8701171875,14063.3095703125,196.47000122070312,134.7899932861328,124.08999633789062,280.92999267578125,4564.740234375,14309.919921875,192.5,129.3300018310547,118.22000122070312,261.20001220703125,4527.56005859375,14030.6201171875,195.08999633789062,134.07000732421875,121.41999816894531,279.55999755859375,4554.3798828125,14273.2900390625,59581200,59820600,37906800,175158300,3761770000,5128020000
2023-07-21,191.68116760253906,130.0,120.0199966430664,260.0199890136719,4536.33984375,14032.8095703125,191.94000244140625,130.0,120.0199966430664,260.0199890136719,4536.33984375,14032.8095703125,194.97000122070312,131.3699951171875,120.98999786376953,268.0,4555.0,14179.009765625,191.22999572753906,128.4199981689453,118.7300033569336,255.8000030517578,4535.7900390625,14020.4501953125,194.10000610351562,131.33999633789062,120.62000274658203,268.0,4550.16015625,14148.1796875,71917800,133265000,72937900,161050100,3570190000,5254180000
2023-07-24,192.4900665283203,128.8000030517578,121.52999877929688,269.05999755859375,4554.64013671875,14058.8701171875,192.75,128.8000030517578,121.52999877929688,269.05999755859375,4554.64013671875,14058.8701171875,194.91000366210938,131.66000366210938,123.0,269.8500061035156,4563.41015625,14110.150390625,192.25,128.35000610351562,120.9800033569336,254.1199951171875,4541.2900390625,13997.1298828125,193.41000366210938,130.30999755859375,121.66000366210938,255.85000610351562,4543.39013671875,14081.6298828125,45377800,45591100,29686100,136508500,3856250000,4083070000
2023-07-25,193.35888671875,129.1300048828125,122.20999908447266,265.2799987792969,4567.4599609375,14144.5595703125,193.6199951171875,129.1300048828125,122.20999908447266,265.2799987792969,4567.4599609375,14144.5595703125,194.44000244140625,129.5800018310547,123.1500015258789,272.8999938964844,4580.6201171875,14201.91015625,192.9199981689453,128.52999877929688,121.0199966430664,265.0,4552.419921875,14092.51953125,193.3300018310547,129.30999755859375,121.36000061035156,272.3800048828125,4555.18994140625,14093.240234375,37283200,39236700,52509600,112757300,3812470000,3812470000
2023-07-26,194.23770141601562,128.14999389648438,129.27000427246094,264.3500061035156,4566.75,14127.2802734375,194.5,128.14999389648438,129.27000427246094,264.3500061035156,4566.75,14127.2802734375,195.63999938964844,129.0800018310547,130.97999572753906,268.0400085449219,4582.47021484375,14187.349609375,193.32000732421875,126.11000061035156,128.32000732421875,261.75,4547.580078125,14041.9501953125,193.6699981689453,126.51000213623047,130.07000732421875,263.25,4558.9599609375,14123.51953125,47471900,53910100,61682100,95856200,3990290000,4322000000
2023-07-27,192.9594268798828,128.25,129.39999389648438,255.7100067138672,4537.41015625,14050.1103515625,193.22000122070312,128.25,129.39999389648438,255.7100067138672,4537.41015625,14050.1103515625,197.1999969482422,132.6300048828125,133.24000549316406,269.1300048828125,4607.06982421875,14360.2001953125,192.5500030517578,127.79000091552734,128.7899932861328,255.3000030517578,4528.56005859375,14006.9296875,196.02000427246094,131.0,131.6699981689453,268.30999755859375,4598.259765625,14319.16015625,47460200,52610700,44952100,103697300,4553210000,5115840000
